Star,JDs,Radial Velocity
245185,18734.026435,34.127769
245185,18749.873426,34.518414
245185,18782.032095,29.134027999999997
245185,18796.961979,30.818317
245185,18813.790313,31.608471
245185,18851.931551,36.840706
