JD,order 38 radial velocity (km/s),order 39 radial velocity (km/s),order 40 radial velocity (km/s)
18666.729259,13.663851999999999,8.163851999999999,-24.836148
18683.792269,-5.670036,-9.670036,-22.170036
18713.711968,-2.2171369999999975,-4.2171369999999975,-3.2171369999999975
