JD,order 49 radial velocity (km/s),order 47 radial velocity (km/s),order 48 radial velocity (km/s)
18732.968264,23.549159,10.549159,13.049159
18748.850301,21.005623,10.505623,15.505623
18762.897766,25.179419000000003,-0.8205809999999971,12.679419000000003
18784.887708,20.234304,45.234304,17.734304
18803.913021,22.658482,18.158482,12.658482
