JD,order 38 radial velocity (km/s),order 39 radial velocity (km/s),order 40 radial velocity (km/s)
18734.004803,15.356501000000002,22.856501,28.356501
18749.855498,32.330912999999995,32.830912999999995,16.330913
18763.950185,-2.3597099999999998,3.1402900000000002,-2.8597099999999998
18783.902465,18.689197,18.689197,18.689197
18797.906273,-0.13495799999999747,19.365042000000003,12.365042000000003
18813.795417,25.259959000000002,43.759959,-7.740041
18846.884132,32.706167,15.206167,-8.293833
