JD,order 38 radial velocity (km/s),order 39 radial velocity (km/s),order 40 radial velocity (km/s)
18661.869491,-13.94399740242,-13.44399740242,-11.94399740242
18679.745208,-9.682481579257,-0.6824815792570007,-9.682481579257
18693.767002,-23.936836539277998,-6.936836539278,-7.936836539278
18707.787338,-11.538061757447,-12.038061757447,-8.038061757447
